Número de extracción;Fecha/hora;Temperatura de esterilización (°C);Temperatura Salida de Gelatina (°C);Temperatura Salida de agua del condensador (°C);Presión de Vacio (in Hg);Presión de entrada al esterilizador (psi);
;6/28/2020 2:00:00 PM;142,2;45,8;40;21;48;
;6/28/2020 2:00:00 PM;142,2;45,8;40;21;48;
;6/28/2020 2:00:00 PM;142,2;45,8;40;21;48;
;6/28/2020 3:00:00 PM;141,9;47,5;40;21;48;
;6/28/2020 3:00:00 PM;141,9;47,5;40;21;48;
;6/28/2020 3:00:00 PM;141,9;47,5;40;21;48;
;6/28/2020 4:00:00 PM;142,1;47,3;40;21;48;
;6/28/2020 4:00:00 PM;142,1;47,3;40;21;48;
;6/28/2020 4:00:00 PM;142,1;47,3;40;21;48;
;6/28/2020 5:00:00 PM;142,1;45,9;40;21;48;
;6/28/2020 5:00:00 PM;142,1;45,9;40;21;48;
;6/28/2020 5:00:00 PM;142,1;45,9;40;21;48;
;6/28/2020 6:00:00 PM;142;47;40;20;43;
;6/28/2020 6:00:00 PM;142;47;40;20;43;
;6/28/2020 6:00:00 PM;142;47;40;20;43;
;6/28/2020 7:00:00 PM;142;45,4;40;20;43;
;6/28/2020 7:00:00 PM;142;45,4;40;20;43;
;6/28/2020 7:00:00 PM;142;45,4;40;20;43;
;6/28/2020 8:00:00 PM;142;46,4;40;20;43;
;6/28/2020 8:00:00 PM;142;46,4;40;20;43;
;6/28/2020 8:00:00 PM;142;46,4;40;20;43;
;6/28/2020 9:00:00 PM;141;45,2;40;20;43;
;6/28/2020 9:00:00 PM;141;45,2;40;20;43;
;6/28/2020 9:00:00 PM;141;45,2;40;20;43;
;6/28/2020 10:00:00 PM;142;47;40;20;43;
;6/28/2020 10:00:00 PM;142;47;40;20;43;
;6/28/2020 10:00:00 PM;142;47;40;20;43;
;6/28/2020 11:00:00 PM;142;45,6;40;20;43;
;6/28/2020 11:00:00 PM;142;45,6;40;20;43;
;6/28/2020 11:00:00 PM;142;45,6;40;20;43;
;6/29/2020 12:00:00 AM;142;46;40;20;43;
;6/29/2020 12:00:00 AM;142;46;40;20;43;
;6/29/2020 12:00:00 AM;142;46;40;20;43;
;6/29/2020 1:00:00 AM;142;46,6;40;20;43;
;6/29/2020 1:00:00 AM;142;46,6;40;20;43;
;6/29/2020 1:00:00 AM;142;46,6;40;20;43;
;6/29/2020 2:00:00 AM;142;46,2;40;20;43;
;6/29/2020 2:00:00 AM;142;46,2;40;20;43;
;6/29/2020 2:00:00 AM;142;46,2;40;20;43;
;6/29/2020 3:00:00 AM;142;46,7;40;20;43;
;6/29/2020 3:00:00 AM;142;46,7;40;20;43;
;6/29/2020 3:00:00 AM;142;46,7;40;20;43;
;6/29/2020 4:00:00 AM;142;46,7;40;20;43;
;6/29/2020 4:00:00 AM;142;46,7;40;20;43;
;6/29/2020 4:00:00 AM;142;46,7;40;20;43;
;6/29/2020 5:00:00 AM;142;46,8;40;20;43;
;6/29/2020 5:00:00 AM;142;46,8;40;20;43;
;6/29/2020 5:00:00 AM;142;46,8;40;20;43;
;6/29/2020 6:15:41 AM;142,1;46,8;40;21;48;
;6/29/2020 6:15:41 AM;142,1;46,8;40;21;48;
;6/29/2020 6:15:41 AM;142,1;46,8;40;21;48;
;6/29/2020 7:00:00 AM;142,1;47,1;40;21;48;
;6/29/2020 7:00:00 AM;142,1;47,1;40;21;48;
;6/29/2020 7:00:00 AM;142,1;47,1;40;21;48;
;6/29/2020 8:00:17 AM;142;46,4;40;21;48;
;6/29/2020 8:00:17 AM;142;46,4;40;21;48;
;6/29/2020 8:00:17 AM;142;46,4;40;21;48;
;6/29/2020 9:00:00 AM;142;45,9;40;21;48;
;6/29/2020 9:00:00 AM;142;45,9;40;21;48;
;6/29/2020 9:00:00 AM;142;45,9;40;21;48;
;6/29/2020 10:00:00 AM;142,2;46,2;40;21;48;
;6/29/2020 10:00:00 AM;142,2;46,2;40;21;48;
;6/29/2020 10:00:00 AM;142,2;46,2;40;21;48;
;6/29/2020 11:08:59 AM;142,1;45,98;40;21;48;
;6/29/2020 11:08:59 AM;142,1;45,98;40;21;48;
;6/29/2020 11:08:59 AM;142,1;45,98;40;21;48;
;6/29/2020 12:00:00 PM;142,1;46,2;40;21;48;
;6/29/2020 12:00:00 PM;142,1;46,2;40;21;48;
;6/29/2020 12:00:00 PM;142,1;46,2;40;21;48;
;6/29/2020 1:00:00 PM;142;47,2;42;20;50;
;6/29/2020 1:00:00 PM;142;47,2;42;20;50;
;6/29/2020 1:00:00 PM;142;47,2;42;20;50;
;6/29/2020 2:00:00 PM;142,1;45,1;40;21;48;
;6/29/2020 2:00:00 PM;142,1;45,1;40;21;48;
;6/29/2020 2:00:00 PM;142,1;45,1;40;21;48;
;6/29/2020 3:00:00 PM;142,1;43,5;40;21;48;
;6/29/2020 3:00:00 PM;142,1;43,5;40;21;48;
;6/29/2020 3:00:00 PM;142,1;43,5;40;21;48;
;6/29/2020 4:00:00 PM;142;45,2;40;21;48;
;6/29/2020 4:00:00 PM;142;45,2;40;21;48;
;6/29/2020 4:00:00 PM;142;45,2;40;21;48;
;6/29/2020 5:00:00 PM;141,9;46,9;40;21;48;
;6/29/2020 5:00:00 PM;141,9;46,9;40;21;48;
;6/29/2020 5:00:00 PM;141,9;46,9;40;21;48;
;6/29/2020 6:00:00 PM;141,8;45,7;40;20;43;
;6/29/2020 6:00:00 PM;141,8;45,7;40;20;43;
;6/29/2020 6:00:00 PM;141,8;45,7;40;20;43;
;6/29/2020 7:00:00 PM;142;45,7;40;20;43;
;6/29/2020 7:00:00 PM;142;45,7;40;20;43;
;6/29/2020 7:00:00 PM;142;45,7;40;20;43;
;6/29/2020 8:00:00 PM;142;46,4;40;20;43;
;6/29/2020 8:00:00 PM;142;46,4;40;20;43;
;6/29/2020 8:00:00 PM;142;46,4;40;20;43;
;6/29/2020 9:00:00 PM;142;46,4;40;20;43;
;6/29/2020 9:00:00 PM;142;46,4;40;20;43;
;6/29/2020 9:00:00 PM;142;46,4;40;20;43;
;6/29/2020 10:00:00 PM;142;45,5;40;20;43;
;6/29/2020 10:00:00 PM;142;45,5;40;20;43;
;6/29/2020 10:00:00 PM;142;45,5;40;20;43;
;6/29/2020 11:00:00 PM;14,6;46,2;40;20;43;
;6/29/2020 11:00:00 PM;14,6;46,2;40;20;43;
;6/29/2020 11:00:00 PM;14,6;46,2;40;20;43;
;6/30/2020 12:00:00 AM;142;46,7;40;20;43;
;6/30/2020 12:00:00 AM;142;46,7;40;20;43;
;6/30/2020 12:00:00 AM;142;46,7;40;20;43;
;6/30/2020 1:00:00 AM;142;46,2;40;20;43;
;6/30/2020 1:00:00 AM;142;46,2;40;20;43;
;6/30/2020 1:00:00 AM;142;46,2;40;20;43;
;6/30/2020 2:00:00 AM;142;46,5;40;20;43;
;6/30/2020 2:00:00 AM;142;46,5;40;20;43;
;6/30/2020 2:00:00 AM;142;46,5;40;20;43;
;6/30/2020 3:00:00 AM;142;46,6;40;20;43;
;6/30/2020 3:00:00 AM;142;46,6;40;20;43;
;6/30/2020 3:00:00 AM;142;46,6;40;20;43;
;6/30/2020 4:00:00 AM;142;46,1;40;20;43;
;6/30/2020 4:00:00 AM;142;46,1;40;20;43;
;6/30/2020 4:00:00 AM;142;46,1;40;20;43;
;6/30/2020 5:00:00 AM;142;44,9;40;20;43;
;6/30/2020 5:00:00 AM;142;44,9;40;20;43;
;6/30/2020 5:00:00 AM;142;44,9;40;20;43;
;6/30/2020 6:08:06 AM;142;50,5;39;21;46;
;6/30/2020 6:08:06 AM;142;50,5;39;21;46;
;6/30/2020 6:08:06 AM;142;50,5;39;21;46;
;6/30/2020 7:13:46 AM;142,1;46,1;39;21;46;
;6/30/2020 7:13:46 AM;142,1;46,1;39;21;46;
;6/30/2020 7:13:46 AM;142,1;46,1;39;21;46;
;6/30/2020 8:26:30 AM;142,1;42,9;35;21,5;44;
;6/30/2020 8:26:30 AM;142,1;42,9;35;21,5;44;
;6/30/2020 8:26:30 AM;142,1;42,9;35;21,5;44;
;6/30/2020 9:23:09 AM;142,1;44;36;21,5;44;
;6/30/2020 9:23:09 AM;142,1;44;36;21,5;44;
;6/30/2020 9:23:09 AM;142,1;44;36;21,5;44;
154;7/1/2020 12:00:00 AM;142,1;46,9;40;21;48;
;7/1/2020 12:00:00 AM;142,1;46,9;40;21;48;
;7/1/2020 12:00:00 AM;142,1;46,9;40;21;48;
;7/1/2020 1:03:01 AM;142,1;46,3;40;21;48;
;7/1/2020 1:03:01 AM;142,1;46,3;40;21;48;
;7/1/2020 1:03:01 AM;142,1;46,3;40;21;48;
;7/1/2020 2:07:39 AM;142,2;45,6;40;21;48;
;7/1/2020 2:07:39 AM;142,2;45,6;40;21;48;
;7/1/2020 2:07:39 AM;142,2;45,6;40;21;48;
;7/1/2020 3:00:00 AM;141,9;45,1;40;21;48;
;7/1/2020 3:00:00 AM;141,9;45,1;40;21;48;
;7/1/2020 3:00:00 AM;141,9;45,1;40;21;48;
;7/1/2020 4:00:00 AM;142,1;46,4;40;21;48;
;7/1/2020 4:00:00 AM;142,1;46,4;40;21;48;
;7/1/2020 4:00:00 AM;142,1;46,4;40;21;48;
;7/1/2020 8:00:00 PM;142,4;47,3;38;21;48;
;7/1/2020 8:00:00 PM;142,4;47,3;38;21;48;
;7/1/2020 8:00:00 PM;142,4;47,3;38;21;48;
155;7/1/2020 1:10:41 AM;142,1;48,1;38;21;46;
;7/1/2020 1:10:41 AM;142,1;48,1;38;21;46;
;7/1/2020 1:10:41 AM;142,1;48,1;38;21;46;
;7/1/2020 1:10:41 AM;142,1;48,1;38;21;46;
;7/1/2020 2:03:30 AM;142;48,3;39;21;45;
;7/1/2020 2:03:30 AM;142;48,3;39;21;45;
;7/1/2020 2:03:30 AM;142;48,3;39;21;45;
;7/1/2020 2:03:30 AM;142;48,3;39;21;45;
;7/1/2020 3:09:07 AM;142,1;46;39;21;45;
;7/1/2020 3:09:07 AM;142,1;46;39;21;45;
;7/1/2020 3:09:07 AM;142,1;46;39;21;45;
;7/1/2020 3:09:07 AM;142,1;46;39;21;45;
;7/1/2020 3:53:07 AM;142;46,5;39;21;44;
;7/1/2020 3:53:07 AM;142;46,5;39;21;44;
;7/1/2020 3:53:07 AM;142;46,5;39;21;44;
;7/1/2020 3:53:07 AM;142;46,5;39;21;44;
;7/1/2020 5:03:08 AM;142,1;45,6;39;21;45;
;7/1/2020 5:03:08 AM;142,1;45,6;39;21;45;
;7/1/2020 5:03:08 AM;142,1;45,6;39;21;45;
;7/1/2020 5:03:08 AM;142,1;45,6;39;21;45;
;7/1/2020 5:47:39 AM;142,1;44,8;39;21;45;
;7/1/2020 5:47:39 AM;142,1;44,8;39;21;45;
;7/1/2020 5:47:39 AM;142,1;44,8;39;21;45;
;7/1/2020 5:47:39 AM;142,1;44,8;39;21;45;
;7/1/2020 9:02:25 AM;142;43,3;39,5;21,4;44;
;7/1/2020 9:02:25 AM;142;43,3;39,5;21,4;44;
;7/1/2020 9:02:25 AM;142;43,3;39,5;21,4;44;
;7/1/2020 9:02:25 AM;142;43,3;39,5;21,4;44;
;7/1/2020 9:50:02 AM;142;44,6;37,8;21;44;
;7/1/2020 9:50:02 AM;142;44,6;37,8;21;44;
;7/1/2020 9:50:02 AM;142;44,6;37,8;21;44;
;7/1/2020 9:50:02 AM;142;44,6;37,8;21;44;
;7/1/2020 10:51:52 AM;142;48;38,5;21;44;
;7/1/2020 10:51:52 AM;142;48;38,5;21;44;
;7/1/2020 10:51:52 AM;142;48;38,5;21;44;
;7/1/2020 10:51:52 AM;142;48;38,5;21;44;
;7/1/2020 12:10:58 PM;142;46,6;38,9;21;44;
;7/1/2020 12:10:58 PM;142;46,6;38,9;21;44;
;7/1/2020 12:10:58 PM;142;46,6;38,9;21;44;
;7/1/2020 12:10:58 PM;142;46,6;38,9;21;44;
;7/1/2020 7:00:00 PM;141,8;42,8;40;21;48;
;7/1/2020 7:00:00 PM;141,8;42,8;40;21;48;
;7/1/2020 7:00:00 PM;141,8;42,8;40;21;48;
;7/1/2020 7:00:00 PM;141,8;42,8;40;21;48;
;7/1/2020 9:00:00 PM;142,1;46,3;40;21;48;
;7/1/2020 9:00:00 PM;142,1;46,3;40;21;48;
;7/1/2020 9:00:00 PM;142,1;46,3;40;21;48;
;7/1/2020 9:00:00 PM;142,1;46,3;40;21;48;
;7/1/2020 10:00:00 PM;142;47,1;40;21;48;
;7/1/2020 10:00:00 PM;142;47,1;40;21;48;
;7/1/2020 10:00:00 PM;142;47,1;40;21;48;
;7/1/2020 10:00:00 PM;142;47,1;40;21;48;
;7/1/2020 11:00:00 PM;142,1;42,8;40;21;48;
;7/1/2020 11:00:00 PM;142,1;42,8;40;21;48;
;7/1/2020 11:00:00 PM;142,1;42,8;40;21;48;
;7/1/2020 11:00:00 PM;142,1;42,8;40;21;48;
;7/2/2020 12:00:00 AM;141,8;45,4;40;21;48;
;7/2/2020 12:00:00 AM;141,8;45,4;40;21;48;
;7/2/2020 12:00:00 AM;141,8;45,4;40;21;48;
;7/2/2020 12:00:00 AM;141,8;45,4;40;21;48;
;7/2/2020 1:07:46 AM;141,6;51,6;40;21;48;
;7/2/2020 1:07:46 AM;141,6;51,6;40;21;48;
;7/2/2020 1:07:46 AM;141,6;51,6;40;21;48;
;7/2/2020 1:07:46 AM;141,6;51,6;40;21;48;
;7/2/2020 2:00:00 AM;142,1;52,3;45;21;48;
;7/2/2020 2:00:00 AM;142,1;52,3;45;21;48;
;7/2/2020 2:00:00 AM;142,1;52,3;45;21;48;
;7/2/2020 2:00:00 AM;142,1;52,3;45;21;48;
;7/2/2020 3:00:32 AM;142;50,5;40;21;48;
;7/2/2020 3:00:32 AM;142;50,5;40;21;48;
;7/2/2020 3:00:32 AM;142;50,5;40;21;48;
;7/2/2020 3:00:32 AM;142;50,5;40;21;48;
;7/2/2020 4:00:00 AM;142;49,8;40;21;48;
;7/2/2020 4:00:00 AM;142;49,8;40;21;48;
;7/2/2020 4:00:00 AM;142;49,8;40;21;48;
;7/2/2020 4:00:00 AM;142;49,8;40;21;48;
;7/2/2020 5:00:00 AM;142,1;50,2;40;21;48;
;7/2/2020 5:00:00 AM;142,1;50,2;40;21;48;
;7/2/2020 5:00:00 AM;142,1;50,2;40;21;48;
;7/2/2020 5:00:00 AM;142,1;50,2;40;21;48;
;7/2/2020 5:59:53 AM;142,1;45,8;38,5;21;46;
;7/2/2020 5:59:53 AM;142,1;45,8;38,5;21;46;
;7/2/2020 5:59:53 AM;142,1;45,8;38,5;21;46;
;7/2/2020 5:59:53 AM;142,1;45,8;38,5;21;46;
;7/2/2020 6:00:00 AM;142;48,8;44;20;50;
;7/2/2020 6:00:00 AM;142;48,8;44;20;50;
;7/2/2020 6:00:00 AM;142;48,8;44;20;50;
;7/2/2020 6:00:00 AM;142;48,8;44;20;50;
;7/2/2020 6:57:47 AM;142;46,3;41;21;46;
;7/2/2020 6:57:47 AM;142;46,3;41;21;46;
;7/2/2020 6:57:47 AM;142;46,3;41;21;46;
;7/2/2020 6:57:47 AM;142;46,3;41;21;46;
;7/2/2020 7:00:00 AM;142;47;40;20;50;
;7/2/2020 7:00:00 AM;142;47;40;20;50;
;7/2/2020 7:00:00 AM;142;47;40;20;50;
;7/2/2020 7:00:00 AM;142;47;40;20;50;
;7/2/2020 7:57:33 AM;142;46,1;39;21;45;
;7/2/2020 7:57:33 AM;142;46,1;39;21;45;
;7/2/2020 7:57:33 AM;142;46,1;39;21;45;
;7/2/2020 7:57:33 AM;142;46,1;39;21;45;
;7/2/2020 8:00:00 AM;142;46,9;40;20;50;
;7/2/2020 8:00:00 AM;142;46,9;40;20;50;
;7/2/2020 8:00:00 AM;142;46,9;40;20;50;
;7/2/2020 8:00:00 AM;142;46,9;40;20;50;
;7/2/2020 9:00:00 AM;142;47,3;44;20;50;
;7/2/2020 9:00:00 AM;142;47,3;44;20;50;
;7/2/2020 9:00:00 AM;142;47,3;44;20;50;
;7/2/2020 9:00:00 AM;142;47,3;44;20;50;
;7/2/2020 9:08:47 AM;142;44;39;21;46;
;7/2/2020 9:08:47 AM;142;44;39;21;46;
;7/2/2020 9:08:47 AM;142;44;39;21;46;
;7/2/2020 9:08:47 AM;142;44;39;21;46;
;7/2/2020 10:00:00 AM;142;46,6;44;20;54;
;7/2/2020 10:00:00 AM;142;46,6;44;20;54;
;7/2/2020 10:00:00 AM;142;46,6;44;20;54;
;7/2/2020 10:00:00 AM;142;46,6;44;20;54;
;7/2/2020 10:04:19 AM;142;46,8;40;21;44;
;7/2/2020 10:04:19 AM;142;46,8;40;21;44;
;7/2/2020 10:04:19 AM;142;46,8;40;21;44;
;7/2/2020 10:04:19 AM;142;46,8;40;21;44;
;7/2/2020 11:00:00 AM;142;46,2;42;20;54;
;7/2/2020 11:00:00 AM;142;46,2;42;20;54;
;7/2/2020 11:00:00 AM;142;46,2;42;20;54;
;7/2/2020 11:00:00 AM;142;46,2;42;20;54;
;7/2/2020 11:14:00 AM;141,9;46,6;39;21;44;
;7/2/2020 11:14:00 AM;141,9;46,6;39;21;44;
;7/2/2020 11:14:00 AM;141,9;46,6;39;21;44;
;7/2/2020 11:14:00 AM;141,9;46,6;39;21;44;
;7/2/2020 11:56:51 AM;142,1;44,4;39;21;46;
;7/2/2020 11:56:51 AM;142,1;44,4;39;21;46;
;7/2/2020 11:56:51 AM;142,1;44,4;39;21;46;
;7/2/2020 11:56:51 AM;142,1;44,4;39;21;46;
;7/2/2020 12:00:00 PM;142;45,6;40;20;52;
;7/2/2020 12:00:00 PM;142;45,6;40;20;52;
;7/2/2020 12:00:00 PM;142;45,6;40;20;52;
;7/2/2020 12:00:00 PM;142;45,6;40;20;52;
;7/2/2020 1:00:00 PM;142;45,5;42;20;54;
;7/2/2020 1:00:00 PM;142;45,5;42;20;54;
;7/2/2020 1:00:00 PM;142;45,5;42;20;54;
;7/2/2020 1:00:00 PM;142;45,5;42;20;54;
;7/2/2020 2:00:00 PM;142;45,7;40;20;50;
;7/2/2020 2:00:00 PM;142;45,7;40;20;50;
;7/2/2020 2:00:00 PM;142;45,7;40;20;50;
;7/2/2020 2:00:00 PM;142;45,7;40;20;50;
;7/2/2020 3:00:00 PM;142;46,2;44;20;50;
;7/2/2020 3:00:00 PM;142;46,2;44;20;50;
;7/2/2020 3:00:00 PM;142;46,2;44;20;50;
;7/2/2020 3:00:00 PM;142;46,2;44;20;50;
;7/2/2020 4:00:00 PM;142;45,7;42;20;54;
;7/2/2020 4:00:00 PM;142;45,7;42;20;54;
;7/2/2020 4:00:00 PM;142;45,7;42;20;54;
;7/2/2020 4:00:00 PM;142;45,7;42;20;54;
;7/2/2020 5:00:00 PM;142;46,2;40;20;50;
;7/2/2020 5:00:00 PM;142;46,2;40;20;50;
;7/2/2020 5:00:00 PM;142;46,2;40;20;50;
;7/2/2020 5:00:00 PM;142;46,2;40;20;50;
;7/3/2020 1:01:11 AM;142;46,6;41,4;20,7;44;
;7/3/2020 1:01:11 AM;142;46,6;41,4;20,7;44;
;7/3/2020 1:01:11 AM;142;46,6;41,4;20,7;44;
;7/3/2020 1:01:11 AM;142;46,6;41,4;20,7;44;
;7/3/2020 1:52:59 AM;142;46,5;41;21;45;
;7/3/2020 1:52:59 AM;142;46,5;41;21;45;
;7/3/2020 1:52:59 AM;142;46,5;41;21;45;
;7/3/2020 1:52:59 AM;142;46,5;41;21;45;
;7/3/2020 3:19:21 AM;142;47,14;42;20,4;45;
;7/3/2020 3:19:21 AM;142;47,14;42;20,4;45;
;7/3/2020 3:19:21 AM;142;47,14;42;20,4;45;
;7/3/2020 3:19:21 AM;142;47,14;42;20,4;45;
;7/3/2020 4:24:51 AM;142,1;47,3;41;21;45;
;7/3/2020 4:24:51 AM;142,1;47,3;41;21;45;
;7/3/2020 4:24:51 AM;142,1;47,3;41;21;45;
;7/3/2020 4:24:51 AM;142,1;47,3;41;21;45;
;7/3/2020 5:14:10 AM;142;47,3;42;20,4;44;
;7/3/2020 5:14:10 AM;142;47,3;42;20,4;44;
;7/3/2020 5:14:10 AM;142;47,3;42;20,4;44;
;7/3/2020 5:14:10 AM;142;47,3;42;20,4;44;
;7/3/2020 6:00:00 AM;142;46,4;44;20;58;
;7/3/2020 6:00:00 AM;142;46,4;44;20;58;
;7/3/2020 6:00:00 AM;142;46,4;44;20;58;
;7/3/2020 6:00:00 AM;142;46,4;44;20;58;
;7/3/2020 6:13:53 AM;142;44,9;39,5;20,4;45;
;7/3/2020 6:13:53 AM;142;44,9;39,5;20,4;45;
;7/3/2020 6:13:53 AM;142;44,9;39,5;20,4;45;
;7/3/2020 6:13:53 AM;142;44,9;39,5;20,4;45;
;7/3/2020 7:00:00 AM;142;46,4;42;20;54;
;7/3/2020 7:00:00 AM;142;46,4;42;20;54;
;7/3/2020 7:00:00 AM;142;46,4;42;20;54;
;7/3/2020 7:00:00 AM;142;46,4;42;20;54;
;7/3/2020 7:02:50 AM;142,2;46;39;21;46;
;7/3/2020 7:02:50 AM;142,2;46;39;21;46;
;7/3/2020 7:02:50 AM;142,2;46;39;21;46;
;7/3/2020 7:02:50 AM;142,2;46;39;21;46;
;7/3/2020 7:54:21 AM;142,2;45,6;39;21;46;
;7/3/2020 7:54:21 AM;142,2;45,6;39;21;46;
;7/3/2020 7:54:21 AM;142,2;45,6;39;21;46;
;7/3/2020 7:54:21 AM;142,2;45,6;39;21;46;
;7/3/2020 8:00:00 AM;142;45,2;40;20;58;
;7/3/2020 8:00:00 AM;142;45,2;40;20;58;
;7/3/2020 8:00:00 AM;142;45,2;40;20;58;
;7/3/2020 8:00:00 AM;142;45,2;40;20;58;
;7/3/2020 9:00:00 AM;142;45,3;40;20;58;
;7/3/2020 9:00:00 AM;142;45,3;40;20;58;
;7/3/2020 9:00:00 AM;142;45,3;40;20;58;
;7/3/2020 9:00:00 AM;142;45,3;40;20;58;
;7/3/2020 9:00:00 AM;142;46,1;39;21;46;
;7/3/2020 9:00:00 AM;142;46,1;39;21;46;
;7/3/2020 9:00:00 AM;142;46,1;39;21;46;
;7/3/2020 9:00:00 AM;142;46,1;39;21;46;
;7/3/2020 10:00:00 AM;142;46,8;42;20;50;
;7/3/2020 10:00:00 AM;142;46,8;42;20;50;
;7/3/2020 10:00:00 AM;142;46,8;42;20;50;
;7/3/2020 10:00:00 AM;142;46,8;42;20;50;
;7/3/2020 10:02:00 AM;142,1;46,4;39;21;46;
;7/3/2020 10:02:00 AM;142,1;46,4;39;21;46;
;7/3/2020 10:02:00 AM;142,1;46,4;39;21;46;
;7/3/2020 10:02:00 AM;142,1;46,4;39;21;46;
;7/3/2020 11:00:00 AM;142;46,6;42;20;50;
;7/3/2020 11:00:00 AM;142;46,6;42;20;50;
;7/3/2020 11:00:00 AM;142;46,6;42;20;50;
;7/3/2020 11:00:00 AM;142;46,6;42;20;50;
;7/3/2020 11:13:10 AM;142,1;46,2;41;20,4;45;
;7/3/2020 11:13:10 AM;142,1;46,2;41;20,4;45;
;7/3/2020 11:13:10 AM;142,1;46,2;41;20,4;45;
;7/3/2020 11:13:10 AM;142,1;46,2;41;20,4;45;
;7/3/2020 12:00:00 PM;142;46,2;40;20;58;
;7/3/2020 12:00:00 PM;142;46,2;40;20;58;
;7/3/2020 12:00:00 PM;142;46,2;40;20;58;
;7/3/2020 12:00:00 PM;142;46,2;40;20;58;
;7/3/2020 1:00:00 PM;142;48,8;44;20;58;
;7/3/2020 1:00:00 PM;142;48,8;44;20;58;
;7/3/2020 1:00:00 PM;142;48,8;44;20;58;
;7/3/2020 1:00:00 PM;142;48,8;44;20;58;
;7/3/2020 2:00:00 PM;142;46,2;44;20;58;
;7/3/2020 2:00:00 PM;142;46,2;44;20;58;
;7/3/2020 2:00:00 PM;142;46,2;44;20;58;
;7/3/2020 2:00:00 PM;142;46,2;44;20;58;
;7/3/2020 2:00:00 PM;142;49,7;44;20;58;
;7/3/2020 2:00:00 PM;142;49,7;44;20;58;
;7/3/2020 2:00:00 PM;142;49,7;44;20;58;
;7/3/2020 2:00:00 PM;142;49,7;44;20;58;
;7/3/2020 4:00:00 PM;142;45,4;44;20;58;
;7/3/2020 4:00:00 PM;142;45,4;44;20;58;
;7/3/2020 4:00:00 PM;142;45,4;44;20;58;
;7/3/2020 4:00:00 PM;142;45,4;44;20;58;
;7/3/2020 5:00:00 PM;142;48,8;44;20;58;
;7/3/2020 5:00:00 PM;142;48,8;44;20;58;
;7/3/2020 5:00:00 PM;142;48,8;44;20;58;
;7/3/2020 5:00:00 PM;142;48,8;44;20;58;
;7/4/2020 1:17:36 AM;142,1;47;40;21;46;
;7/4/2020 1:17:36 AM;142,1;47;40;21;46;
;7/4/2020 1:17:36 AM;142,1;47;40;21;46;
;7/4/2020 1:17:36 AM;142,1;47;40;21;46;
;7/4/2020 2:07:41 AM;142;47;42;20,4;45;
;7/4/2020 2:07:41 AM;142;47;42;20,4;45;
;7/4/2020 2:07:41 AM;142;47;42;20,4;45;
;7/4/2020 2:07:41 AM;142;47;42;20,4;45;
;7/4/2020 3:23:05 AM;142;46,9;42;20,4;44;
;7/4/2020 3:23:05 AM;142;46,9;42;20,4;44;
;7/4/2020 3:23:05 AM;142;46,9;42;20,4;44;
;7/4/2020 3:23:05 AM;142;46,9;42;20,4;44;
;7/4/2020 4:06:02 AM;142;46,9;42;20,4;45;
;7/4/2020 4:06:02 AM;142;46,9;42;20,4;45;
;7/4/2020 4:06:02 AM;142;46,9;42;20,4;45;
;7/4/2020 4:06:02 AM;142;46,9;42;20,4;45;
;7/4/2020 5:15:34 AM;142;46,3;42;20,4;45;
;7/4/2020 5:15:34 AM;142;46,3;42;20,4;45;
;7/4/2020 5:15:34 AM;142;46,3;42;20,4;45;
;7/4/2020 5:15:34 AM;142;46,3;42;20,4;45;
;7/4/2020 6:00:00 AM;142;46,5;41;20;43;
;7/4/2020 6:00:00 AM;142;46,5;41;20;43;
;7/4/2020 6:00:00 AM;142;46,5;41;20;43;
;7/4/2020 6:00:00 AM;142;46,5;41;20;43;
;7/4/2020 6:00:00 AM;142;46,7;41;20;43;
;7/4/2020 6:00:00 AM;142;46,7;41;20;43;
;7/4/2020 6:00:00 AM;142;46,7;41;20;43;
;7/4/2020 6:00:00 AM;142;46,7;41;20;43;
;7/4/2020 8:00:00 AM;142;45,5;41;20;43;
;7/4/2020 8:00:00 AM;142;45,5;41;20;43;
;7/4/2020 8:00:00 AM;142;45,5;41;20;43;
;7/4/2020 8:00:00 AM;142;45,5;41;20;43;
;7/4/2020 9:00:00 AM;742;47,4;41;20;43;
;7/4/2020 9:00:00 AM;742;47,4;41;20;43;
;7/4/2020 9:00:00 AM;742;47,4;41;20;43;
;7/4/2020 9:00:00 AM;742;47,4;41;20;43;
;7/4/2020 10:00:00 AM;142;46,3;41;20;43;
;7/4/2020 10:00:00 AM;142;46,3;41;20;43;
;7/4/2020 10:00:00 AM;142;46,3;41;20;43;
;7/4/2020 10:00:00 AM;142;46,3;41;20;43;
;7/4/2020 11:00:00 AM;142;45,9;40;20;43;
;7/4/2020 11:00:00 AM;142;45,9;40;20;43;
;7/4/2020 11:00:00 AM;142;45,9;40;20;43;
;7/4/2020 11:00:00 AM;142;45,9;40;20;43;
;7/4/2020 12:00:00 PM;142;46,4;40;20;43;
;7/4/2020 12:00:00 PM;142;46,4;40;20;43;
;7/4/2020 12:00:00 PM;142;46,4;40;20;43;
;7/4/2020 12:00:00 PM;142;46,4;40;20;43;
;7/4/2020 12:23:34 PM;142,1;46,6;40;21;46;
;7/4/2020 12:23:34 PM;142,1;46,6;40;21;46;
;7/4/2020 12:23:34 PM;142,1;46,6;40;21;46;
;7/4/2020 12:23:34 PM;142,1;46,6;40;21;46;
