Número de extracción;Fecha;Hora;Peróxido de hidrogeno (ppm);Dióxido de azufre (ppm);NTU L1;NTU L3;NTU FP 1;NTU FP2;NTU FP 3;NTU FP 4
139;2018-05-31;1:00;112;3;166;ND;ND;37;ND;ND
139;2018-05-31;3:00;30;3;ND;ND;ND;42;ND;ND
140;2018-05-31;5:00;ND;ND;ND;ND;ND;ND;ND;ND
140;2018-05-31;7:00;ND;ND;ND;ND;ND;ND;ND;ND
140;2018-05-31;9:00;ND;ND;ND;ND;ND;ND;ND;ND
140;2018-05-31;11:00;47;8;127;31;47;47;ND;23
140;2018-05-31;13:00;52;22;135;44;40;ND;ND;32
140;2018-05-31;15:00;17;19;152;78;51;43;ND;27
140;2018-05-31;17:00;0;11;189;96;52;41;ND;34
140;2018-05-31;19:00;20;28;197;118;73;43;ND;ND
140;2018-05-31;21:00;8;0;186;141;46;44;ND;45
140;2018-05-31;23:00;20;0;231;127;64;59;ND;62
140;2018-06-01;1:00;83;9;299;124;ND;63;ND;65
140;2018-06-01;3:00;20;0;115;ND;ND;38;ND;52
140;2018-06-01;5:00;115;5;105;ND;ND;37;ND;26
141;2018-06-01;9:00;ND;ND;ND;ND;ND;ND;ND;ND
141;2018-06-01;11:00;ND;ND;126;35;97;60;ND;ND
141;2018-06-01;13:00;40;3;149;37;80;54;ND;ND
141;2018-06-01;15:00;8;15;211;51;84;69;ND;ND
141;2018-06-01;17:00;10;6;238;58;ND;65;ND;ND
141;2018-06-01;19:00;10;34;220;67;ND;69;ND;37
141;2018-06-01;21:00;10;0;186;90;76;67;ND;41
141;2018-06-01;23:00;35;27;155;115;78;66;ND;60
141;2018-06-02;1:00;98;5;99;117;76;56;ND;69
141;2018-06-02;3:00;20;1;85;120;55;48;ND;65
141;2018-06-02;5:00;61;4;105;119;47;42;ND;ND
141;2018-06-02;7:00;17;13;ND;ND;356;ND;ND;ND
142;2018-06-02;9:00;ND;ND;ND;ND;ND;ND;ND;ND
142;2018-06-02;11:00;ND;ND;253;27;ND;14;ND;ND
142;2018-06-02;13:00;97;9;114;35;ND;54;ND;ND
142;2018-06-02;15:00;30;24;247;49;ND;39;ND;33
142;2018-06-02;17:00;135;17;195;53;134;49;ND;38
142;2018-06-02;19:00;15;30;227;49;72;ND;ND;36
142;2018-06-02;21:00;122;19;154;69;53;ND;ND;ND
142;2018-06-02;23:00;16;18;150;88;48;51;ND;42
142;2018-06-03;1:00;104;40;155;126;90;60;ND;ND
142;2018-06-03;2:00;78;24;ND;ND;ND;ND;ND;ND
142;2018-06-03;3:00;6;23;ND;146;ND;25;ND;ND
142;2018-06-03;5:00;71;17;ND;ND;ND;ND;ND;ND
142;2018-06-03;7:00;6;25;ND;ND;ND;ND;ND;ND
143;2018-06-03;9:00;ND;ND;ND;ND;ND;ND;ND;ND
143;2018-06-03;11:00;ND;ND;59;22;23;ND;ND;9
143;2018-06-03;13:00;75;6;53;20;27;26;ND;15
143;2018-06-03;15:00;30;19;91;37;30;29;ND;19
143;2018-06-03;17:00;43;10;130;61;46;38;ND;30
143;2018-06-03;19:00;15;10;1;82;ND;69;ND;33
143;2018-06-03;20:00;43;35;ND;105;76;67;ND;50
143;2018-06-03;21:00;47;3;201;141;78;62;ND;70
143;2018-06-03;22:00;73;3;ND;ND;ND;ND;ND;ND
143;2018-06-03;23:00;73;8;ND;ND;ND;ND;ND;ND
143;2018-06-04;1:00;57;14;166;142;84;ND;ND;ND
143;2018-06-04;3:00;33;13;224;176;73;82;ND;ND
143;2018-06-04;5:00;41;8;212;ND;69;ND;ND;ND
143;2018-06-04;7:00;32;12;ND;ND;23;ND;ND;ND
143;2018-06-04;9:00;85;12;ND;ND;ND;ND;ND;ND
143;2018-04-06;11:00;10;15;ND;ND;ND;ND;ND;ND
144;2018-06-04;11:00;ND;ND;61;33;ND;20;ND;14
144;2018-06-04;13:00;ND;ND;ND;ND;ND;ND;ND;ND
144;2018-06-04;15:00;74;15;123;32;15;15;ND;15
144;2018-06-04;17:00;48;32;126;30;49;47;ND;25
144;2018-06-04;19:00;72;30;139;51;69;43;ND;27
144;2018-06-04;21:00;45;22;170;74;ND;52;ND;34
144;2018-06-04;23:00;6;10;222;96;ND;68;ND;50
144;2018-06-05;1:00;44;3;168;155;76;54;ND;61
144;2018-06-05;3:00;7;33;208;148;46;ND;ND;ND
144;2018-06-05;5:00;10;29;88;203;97;ND;ND;ND
144;2018-06-05;7:00;7;23;229;105;81;ND;ND;ND
144;2018-06-05;9:00;145;1;89;ND;ND;68;ND;55
144;2018-06-05;11:00;4;31;231;ND;ND;55;ND;40
144;2018-06-05;13:00;80;10;ND;ND;ND;130;ND;55
144;2018-06-05;15:00;62;6;ND;ND;ND;ND;ND;ND
145;2018-06-05;15:00;ND;ND;29;ND;ND;ND;ND;ND
145;2018-06-05;17:00;ND;ND;ND;ND;ND;ND;ND;ND
145;2018-06-05;19:00;114;13;39;22;18;16;ND;19
145;2018-06-05;21:00;14;7;59;32;28;26;ND;21
145;2018-06-05;23:00;10;16;103;47;22;22;ND;22
145;2018-06-06;1:00;3;40;120;63;40;33;ND;22
145;2018-06-06;2:00;78;20;ND;ND;ND;ND;ND;ND
145;2018-06-06;3:00;10;22;149;87;53;ND;ND;37
145;2018-06-06;5:00;10;14;161;90;65;ND;ND;45
145;2018-06-06;7:00;2;20;214;98;52;67;ND;53
145;2018-06-06;9:00;36;14;231;71;58;63;ND;56
145;2018-06-06;11:00;ND;6;135;ND;71;77;ND;47
145;2018-06-06;13:00;97;27;79;ND;ND;52;ND;40
145;2018-06-06;15:00;76;6;237;ND;91;ND;ND;94
146;2018-06-06;17:00;ND;ND;67;24;16;ND;ND;ND
146;2018-06-06;19:00;ND;ND;117;48;38;ND;ND;22
146;2018-06-06;21:00;69;21;115;31;ND;36;ND;23
146;2018-06-06;23:00;30;4;124;53;36;31;ND;27
146;2018-06-06;1:00;102;27;134;52;33;34;ND;34
146;2018-06-06;3:00;10;28;146;114;52;40;ND;41
146;2018-06-06;5:00;83;36;121;143;51;ND;ND;56
146;2018-06-06;7:00;2;20;171;109;62;57;ND;48
146;2018-06-06;9:00;113;8;156;97;58;57;ND;58
146;2018-06-06;11:00;12;32;178;122;41;41;ND;60
146;2018-06-06;13:00;46;16;40;ND;ND;45;ND;ND
146;2018-06-06;15:00;76;16;256;ND;ND;76;ND;ND
147;2018-06-07;19:00;148;17;82;19;21;ND;ND;12
147;2018-06-07;21:00;41;25;ND;ND;ND;ND;ND;ND
147;2018-06-07;23:00;33;24;134;33;40;ND;ND;28
147;2018-06-08;1:00;114;9;122;74;44;44;ND;32
147;2018-06-08;3:00;140;24;170;110;ND;40;ND;ND
147;2018-06-08;5:00;125;28;183;98;ND;58;ND;43
147;2018-06-08;7:00;4;39;106;109;45;46;ND;55
147;2018-06-08;9:00;78;31;118;92;54;49;ND;56
147;2018-06-08;11:00;80;12;110;73;59;64;ND;51
147;2018-06-08;13:00;129;20;ND;ND;ND;ND;ND;ND
147;2018-06-08;15:00;32;20;ND;ND;46;ND;ND;ND
148;2018-06-08;17:00;ND;ND;ND;ND;ND;ND;ND;ND
148;2018-06-08;19:00;ND;ND;76;22;12;ND;ND;13
148;2018-06-08;21:00;45;4;ND;ND;ND;ND;ND;ND
148;2018-06-08;23:00;5;32;90;34;20;ND;ND;20
148;2018-06-09;1:00;146;6;102;47;ND;35;ND;24
148;2018-06-09;3:00;146;24;109;75;31;42;ND;28
148;2018-06-09;5:00;110;28;130;116;61;36;ND;40
148;2018-06-09;7:00;141;12;116;127;52;48;ND;39
148;2018-06-09;9:00;115;3;110;127;54;45;ND;ND
148;2018-06-09;11:00;92;16;133;138;46;43;ND;ND
148;2018-06-09;13:00;38;10;138;137;60;60;ND;ND
148;2018-06-09;15:00;4;38;146;ND;35;ND;ND;ND
148;2018-06-09;17:00;10;19;ND;ND;28;ND;ND;ND
148;2018-06-09;19:00;10;29;ND;ND;ND;ND;ND;ND
149;2018-06-09;19:00;ND;ND;ND;ND;40;ND;ND;ND
149;2018-06-09;21:00;ND;ND;ND;38;19;ND;ND;ND
149;2018-06-10;23:00;133;11;57;32;24;ND;ND;17
149;2018-06-10;1:00;52;20;79;31;29;27;ND;26
149;2018-06-10;3:00;20;26;94;42;31;25;ND;23
149;2018-06-10;5:00;35;15;114;60;38;33;ND;28
149;2018-06-10;7:00;30;3;139;76;43;38;ND;34
149;2018-06-10;9:00;126;15;115;111;58;48;ND;ND
149;2018-06-10;11:00;17;13;98;110;41;37;ND;46
149;2018-06-10;13:00;144;36;78;137;ND;33;ND;52
149;2018-06-10;15:00;3;19;115;97;44;ND;ND;48
149;2018-06-10;17:00;145;19;131;ND;39;ND;ND;33
149;2018-06-10;19:00;1;36;ND;ND;ND;23;ND;329
150;2018-06-10;21:00;37;38;ND;ND;ND;ND;ND;ND
150;2018-06-10;23:00;20;35;90;21;26;13;ND;26
150;2018-06-11;1:00;139;4;55;24;27;ND;ND;20
150;2018-06-11;3:00;35;13;75;33;28;ND;ND;20
150;2018-06-11;5:00;101;16;51;47;21;17;ND;26
150;2018-06-11;7:00;30;40;93;92;30;27;ND;26
150;2018-06-11;8:00;88;18;ND;ND;ND;ND;ND;ND
150;2018-06-11;9:00;120;17;89;98;31;29;ND;38
150;2018-06-11;11:00;17;24;91;93;ND;44;ND;34
150;2018-06-11;13:00;61;7;97;71;38;35;ND;37
150;2018-06-11;15:00;33;25;134;114;42;38;ND;31
150;2018-06-11;17:00;148;24;138;48;ND;ND;ND;41
150;2018-06-11;19:00;28;16;70;ND;35;ND;ND;35
150;2018-06-11;21:00;125;29;ND;ND;ND;ND;ND;ND
151;2018-06-12;23:00;ND;ND;53;28;ND;56;ND;ND
151;2018-06-12;1:00;ND;ND;49;34;ND;18;ND;16
151;2018-06-12;3:00;85;25;72;34;27;21;ND;17
151;2018-06-12;5:00;43;31;86;49;36;25;ND;20
151;2018-06-12;7:00;10;39;116;100;35;28;ND;31
151;2018-06-12;9:00;61;2;89;152;31;ND;ND;32
151;2018-06-12;11:00;17;2;91;183;ND;55;ND;52
151;2018-06-12;13:00;58;37;101;128;46;42;ND;60
151;2018-06-12;15:00;30;39;94;151;40;35;ND;46
151;2018-06-12;17:00;99;14;80;ND;ND;46;ND;20
151;2018-06-12;19:00;3;0;72;ND;ND;32;ND;29
151;2018-06-12;21:00;113;15;ND;ND;ND;ND;ND;ND
151;2018-06-12;23:00;47;20;ND;ND;ND;ND;ND;ND
152;2018-06-12;21:00;ND;ND;ND;22;ND;ND;ND;ND
152;2018-06-12;23:00;ND;ND;33;23;14;ND;ND;ND
152;2018-06-13;1:00;3;28;38;23;14;ND;ND;ND
152;2018-06-13;3:00;9;18;47;50;20;ND;ND;ND
152;2018-06-13;5:00;30;21;110;109;30;24;ND;28
152;2018-06-13;7:00;35;17;110;159;36;42;ND;46
152;2018-06-13;9:00;36;25;143;200;ND;60;ND;45
152;2018-06-13;11:00;16;22;132;154;51;56;ND;62
152;2018-06-13;13:00;34;29;123;180;68;66;ND;78
152;2018-06-13;15:00;36;20;150;165;82;50;ND;74
152;2018-06-13;17:00;135;16;142;159;56;47;ND;47
152;2018-06-13;19:00;33;2;141;ND;100;62;ND;29
152;2018-06-13;21:00;127;13;ND;ND;ND;ND;ND;ND
152;2018-06-13;23:00;128;21;ND;ND;ND;ND;ND;ND
153;2018-06-13;23:00;ND;ND;ND;17;12;ND;ND;12
153;2018-06-13;1:00;ND;ND;42;18;14;ND;ND;14
153;2018-06-14;3:00;74;12;50;17;16;20;ND;10
153;2018-06-14;5:00;46;8;68;78;23;22;ND;12
153;2018-06-14;7:00;37;5;117;62;28;23;ND;14
153;2018-06-14;9:00;125;23;109;88;36;31;ND;34
153;2018-06-14;11:00;11;28;121;126;44;40;ND;35
153;2018-06-14;13:00;106;5;123;139;ND;67;ND;64
153;2018-06-14;15:00;3;1;118;133;82;60;ND;63
153;2018-06-14;17:00;41;21;112;152;49;118;ND;ND
153;2018-06-14;19:00;33;8;118;484;54;ND;ND;ND
154;2018-06-14;1:00;54;23;37;18;ND;15;ND;16
154;2018-06-14;3:00;41;26;46;20;18;ND;ND;15
154;2018-06-14;5:00;30;22;18;24;17;ND;ND;18
154;2018-06-15;7:00;18;34;67;44;24;19;ND;27
154;2018-06-15;9:00;77;12;72;82;25;23;ND;ND
154;2018-06-15;11:00;144;10;89;75;ND;39;ND;38
154;2018-06-15;13:00;134;38;100;126;47;46;ND;49
154;2018-06-15;15:00;3;5;113;109;64;60;ND;56
154;2018-06-15;17:00;3;28;104;136;44;ND;ND;47
154;2018-06-15;19:00;3;20;173;ND;52;ND;ND;60
154;2018-06-15;21:00;3;24;128;ND;50;ND;ND;53
154;2018-06-15;23:00;138;8;ND;ND;ND;ND;ND;ND
155;2018-06-16;1:00;69;33;ND;35;ND;23;ND;ND
155;2018-06-16;3:00;84;2;ND;ND;ND;ND;ND;ND
155;2018-06-16;5:00;12;33;66;44;ND;28;ND;19
155;2018-06-16;7:00;12;3;100;54;23;21;ND;22
155;2018-06-16;9:00;107;21;114;78;45;40;ND;26
155;2018-06-16;11:00;3;30;121;93;56;47;ND;33
155;2018-06-16;13:00;91;33;103;124;66;51;ND;41
155;2018-06-16;15:00;50;18;142;125;55;51;ND;48
155;2018-06-16;17:00;35;33;190;130;44;58;ND;35
155;2018-06-16;19:00;35;35;117;94;ND;41;ND;52
155;2018-06-16;21:00;20;39;177;ND;ND;31;ND;39
155;2018-06-16;23:00;30;31;ND;ND;ND;ND;ND;ND
156;2018-06-17;1:00;ND;ND;92;64;32;ND;ND;ND
156;2018-06-17;3:00;ND;ND;80;52;30;ND;ND;23
156;2018-06-17;5:00;15;3;73;84;35;25;ND;36
156;2018-06-17;7:00;3;24;110;63;29;24;ND;26
156;2018-06-17;9:00;145;10;107;74;92;35;ND;32
156;2018-06-17;11:00;90;0;118;104;36;36;ND;32
156;2018-06-17;13:00;143;20;142;120;45;41;ND;44
156;2018-06-17;15:00;11;21;198;144;ND;60;ND;51
156;2018-06-17;17:00;62;5;171;158;56;48;ND;42
156;2018-06-17;19:00;12;29;224;ND;50;46;ND;38
156;2018-06-17;21:00;55;9;ND;ND;35;ND;ND;30
156;2018-06-17;23:00;75;7;ND;ND;ND;ND;ND;ND
157;2018-06:18;1:00;ND;ND;32;40;ND;21;ND;ND
157;2018-06-18;3:00;ND;ND;53;55;ND;28;ND;ND
157;2018-06-18;5:00;30;31;80;66;ND;19;ND;27
157;2018-06-18;7:00;12;10;110;80;57;17;ND;25
157;2018-06-18;9:00;11;6;113;88;46;39;ND;46
157;2018-06-18;11:00;11;9;119;112;45;39;ND;50
157;2018-06-18;13:00;102;40;125;122;50;45;ND;ND
157;2018-06-18;14:00;90;14;ND;ND;ND;ND;ND;ND
157;2018-06-18;15:00;33;37;75;125;40;28;ND;86
157;2018-06-18;17:00;10;5;142;152;ND;51;ND;58
157;2018-06-18;19:00;32;4;63;152;ND;41;ND;ND
157;2018-06-18;21:00;17;28;209;ND;ND;27;ND;ND
157;2018-06-18;23:00;73;13;ND;ND;ND;ND;ND;ND
158;2018-06-19;1:00;ND;ND;23;31;ND;23;ND;15
158;2018-06-19;3:00;ND;ND;22;33;ND;13;ND;19
158;2018-06-19;5:00;ND;ND;39;42;21;12;ND;17
158;2018-06-19;7:00;44;17;55;52;26;21;ND;18
158;2018-06-19;9:00;36;16;81;90;30;23;ND;19
158;2018-06-19;11:00;4;27;83;123;37;30;ND;39
158;2018-06-19;13:00;30;11;83;290;38;35;ND;40
158;2018-06-19;15:00;32;22;100;191;ND;57;ND;54
158;2018-06-19;17:00;149;9;129;160;ND;43;ND;ND
158;2018-06-19;19:00;10;18;49;124;ND;67;ND;32
158;2018-06-19;21:00;77;8;120;ND;59;ND;ND;ND
158;2018-06-19;23:00;20;4;ND;ND;ND;ND;ND;62
159;2018-06-20;1:00;ND;ND;42;24;ND;ND;ND;10
159;2018-06-20;3:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2018-06-20;5:00;ND;ND;60;28;30;22;ND;17
159;2018-06-20;7:00;41;19;73;35;ND;25;ND;19
159;2018-06-20;9:00;36;32;100;69;42;27;ND;28
159;2018-06-20;11:00;37;29;106;121;31;ND;ND;44
159;2018-06-20;13:00;142;1;142;194;ND;58;ND;63
159;2018-06-20;15:00;30;11;124;221;ND;68;ND;68
159;2018-06-20;17:00;85;40;115;180;66;ND;ND;71
159;2018-06-20;18:00;54;32;ND;ND;ND;ND;ND;ND
159;2018-06-20;19:00;107;24;124;97;73;56;ND;61
159;2018-06-20;21:00;143;18;127;101;ND;56;ND;52
159;2018-06-20;23:00;39;32;ND;ND;838;ND;ND;123
159;2018-06-21;1:00;30;32;ND;ND;ND;ND;ND;ND
160;2018-06-21;1:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2018-06-21;3:00;ND;ND;27;13;ND;8;ND;8
160;2018-06-21;5:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2018-06-21;7:00;45;11;63;ND;43;ND;ND;16
160;2018-06-21;9:00;16;30;177;94;84;ND;ND;32
160;2018-06-21;11:00;10;22;215;144;74;72;ND;41
160;2018-06-21;13:00;126;0;231;224;97;94;ND;83
160;2018-06-21;15:00;35;5;263;273;129;101;ND;107
160;2018-06-21;17:00;83;40;285;285;ND;137;ND;86
160;2018-06-21;18:00;88;32;ND;ND;ND;ND;ND;ND
160;2018-06-21;19:00;15;9;248;151;ND;126;ND;ND
160;2018-06-21;21:00;99;19;277;62;96;73;ND;ND
160;2018-06-21;23:00;34;2;249;ND;95;82;ND;76
160;2018-06-21;1:00;43;34;256;ND;85;64;ND;85
160;2018-06-21;3:00;3;36;ND;ND;53;ND;ND;53
160;2018-06-21;5:00;93;39;ND;ND;ND;ND;ND;ND
161;2018-06-22;9:00;ND;ND;48;22;ND;ND;ND;ND
161;2018-06-22;11:00;ND;ND;47;18;ND;22;ND;ND
161;2018-06-22;13:00;ND;ND;66;30;ND;31;ND;14
161;2018-06-22;15:00;38;38;75;66;32;33;ND;17
161;2018-06-22;17:00;96;14;114;97;51;39;ND;51
161;2018-06-22;19:00;20;5;119;105;61;49;ND;49
161;2018-06-22;21:00;34;25;154;122;75;59;ND;ND
161;2018-06-22;23:00;13;16;183;124;76;ND;ND;69
161;2018-06-23;1:00;145;34;189;122;ND;ND;ND;ND
161;2018-06-23;3:00;20;0;161;ND;ND;51;ND;ND
161;2018-06-23;5:00;88;38;130;ND;ND;38;ND;ND
161;2018-06-23;7:00;10;25;ND;ND;ND;ND;ND;ND
162;2018-06-23;9:00;76;38;ND;ND;ND;ND;ND;ND
162;2018-06-23;11:00;10;23;169;12;50;ND;ND;25
162;2018-06-23;13:00;114;35;171;12;31;23;ND;27
162;2018-06-23;15:00;20;38;101;18;32;31;ND;260
162;2018-06-23;17:00;109;16;129;28;36;34;ND;23
162;2018-06-23;19:00;20;12;99;72;31;17;ND;24
162;2018-06-23;21:00;130;39;87;73;29;22;ND;26
162;2018-06-23;23:00;143;20;84;94;ND;30;ND;32
162;2018-06-24;1:00;147;25;87;144;ND;40;ND;38
162;2018-06-24;3:00;63;24;133;119;41;ND;ND;43
162;2018-06-24;5:00;38;8;118;ND;24;ND;ND;76
162;2018-06-24;7:00;52;12;ND;ND;ND;19;ND;42
162;2018-06-24;9:00;15;22;ND;ND;ND;ND;ND;ND
163;2018-06-24;9:00;ND;ND;109;13;32;25;ND;21
163;2018-06-24;11:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2018-06-24;13:00;50;9;100;13;39;35;ND;20
163;2018-06-24;15:00;35;28;109;15;41;34;ND;19
163;2018-06-24;17:00;20;39;108;29;28;30;ND;23
163;2018-06-24;19:00;109;12;108;46;33;26;ND;21
163;2018-06-24;21:00;20;13;107;61;62;40;ND;38
163;2018-06-24;23:00;52;20;99;84;96;26;ND;29
163;2018-06-25;1:00;123;26;132;89;25;ND;ND;38
163;2018-06-25;3:00;116;24;106;92;ND;36;ND;ND
163;2018-06-25;5:00;138;40;109;ND;ND;96;ND;ND
163;2018-06-25;6:00;64;32;ND;ND;ND;ND;ND;ND
163;2018-06-25;7:00;46;16;102;ND;25;ND;ND;57
164;2018-06-25;9:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2018-06-25;11:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2018-06-25;13:00;117;37;130;18;ND;ND;ND;20
164;2018-06-25;15:00;18;15;130;27;ND;46;ND;15
164;2018-06-25;17:00;18;12;100;47;46;40;ND;21
164;2018-06-25;19:00;10;25;93;70;37;32;ND;34
164;2018-06-25;21:00;18;35;95;82;29;25;ND;34
164;2018-06-25;23:00;72;20;150;87;42;35;ND;ND
164;2018-06-25;1:00;33;0;103;96;46;39;ND;ND
164;2018-06-25;3:00;63;24;103;63;27;22;ND;ND
164;2018-06-25;5:00;47;23;99;ND;ND;30;ND;ND
164;2018-06-25;7:00;51;8;ND;ND;44;ND;ND;ND
165;2018,06-26;11:00;ND;ND;120;27;ND;30;ND;11
165;2018-06-26;13:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2018-06-26;15:00;112;28;121;48;ND;58;ND;22
165;2018-06-26;17:00;19;13;98;111;ND;63;ND;30
165;2018-06-26;19:00;37;25;176;154;47;37;ND;33
165;2018-06-26;21:00;37;27;155;225;77;60;ND;40
165;2018-06-26;23:00;85;19;121;229;64;48;ND;69
165;2018-06-26;1:00;32;6;161;220;70;55;ND;84
165;2018-06-26;3:00;35;15;159;193;75;59;ND;ND
165;2018-06-26;5:00;68;40;155;229;79;63;ND;ND
165;2018-06-26;6:00;46;22;ND;ND;ND;ND;ND;ND
165;2018-06-26;7:00;28;10;145;275;65;50;ND;ND
165;2018-06-26;9:00;16;14;135;284;62;ND;ND;ND
165;2018-06-26;11:00;2;1;124;3;50;ND;ND;77
165;2018-06-27;13:00;17;25;150;264;30;ND;ND;ND
165;2018-06-27;15:00;6;20;143;271;56;ND;ND;67
165;2018-06-27;17:00;102;16;100;ND;42;ND;ND;62
165;2018-06-27;19:00;2;18;ND;ND;44;ND;ND;53
166;2018-06-27;23:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2018-06-28;1:00;ND;ND;60;42;ND;23;ND;21
166;2018-06-28;3:00;ND;ND;104;56;ND;51;ND;22
166;2018-06-28;5:00;85;36;106;115;ND;48;ND;52
166;2018-06-28;7:00;17;10;149;161;57;ND;ND;56
166;2018-06-28;9:00;104;0;163;180;69;ND;ND;64
166;2018-06-28;11:00;17;3;194;164;70;63;ND;75
166;2018-06-28;13:00;120;17;ND;ND;ND;ND;ND;ND
166;2018-06-28;15:00;50;37;181;186;ND;106;ND;69
166;2018-06-28;17:00;34;4;232;269;78;54;ND;ND
166;2018-06-28;19:00;6;37;186;255;74;63;ND;ND
166;2018-06-28;21:00;98;27;211;ND;82;31;ND;ND
166;2018-06-28;23:00;20;39;276;ND;79;ND;ND;ND
167;2018-06-29;3:00;ND;ND;30;12;ND;17;ND;13
167;2018-06-29;5:00;ND;ND;101;11;ND;42;ND;ND
167;2018-06-29;7:00;9;27;130;9;39;33;ND;ND
167;2018-06-29;9:00;33;5;142;15;38;31;ND;28
167;2018-06-29;11:00;63;40;135;37;54;ND;ND;27
167;2018-06-29;12:00;58;24;ND;ND;ND;ND;ND;ND
167;2018-06-29;13:00;49;30;129;47;33;43;ND;26
167;2018-06-29;15:00;18;39;136;70;40;38;ND;32
167;2018-06-29;17:00;38;10;88;86;ND;52;ND;35
167;2018-06-29;19:00;16;11;124;149;ND;49;ND;36
167;2018-06-29;21:00;85;12;111;94;ND;37;ND;ND
167;2018-06-29;23:00;16;22;79;ND;ND;30;ND;35
167;2018-06-30;1:00;32;25;166;ND;76;ND;ND;98
167;2018-06-30;3:00;104;21;ND;ND;ND;59;ND;ND
168;2018-06-30;11:00;ND;ND;ND;28;10;18;ND;ND
168;2018-06-30;13:00;ND;ND;26;27;10;17;ND;ND
168;2018-06-30;15:00;138;14;34;33;ND;26;ND;32
168;2018-06-30;17:00;147;27;39;47;ND;26;ND;32
168;2018-06-30;19:00;85;9;61;76;27;23;ND;30
168;2018-06-30;21:00;69;26;62;115;34;26;ND;41
168;2018-06-30;23:00;2;31;61;145;48;34;ND;41
168;2018-07-01;1:00;103;32;59;118;32;26;ND;47
168;2018-07-01;3:00;7;19;64;87;28;ND;ND;43
168;2018-07-01;5:00;45;37;55;62;18;ND;ND;ND
168;2018-07-01;7:00;6;17;54;26;ND;39;ND;ND
169;2018-07-01;15:00;ND;ND;ND;ND;ND;ND;ND;ND
169;2018-07-01;17:00;ND;ND;137;22;28;ND;ND;26
169;2018-07-01;19:00;30;15;116;24;39;31;ND;25
169;2018-07-01;21:00;85;23;89;21;30;27;ND;25
169;2018-07-01;23:00;50;27;79;40;18;16;ND;24
169;2018-07-02;1:00;65;23;101;64;ND;41;ND;31
169;2018-07-02;3:00;15;12;138;106;58;48;ND;53
169;2018-07-02;5:00;59;19;161;119;68;68;ND;ND
169;2018-07-02;7:00;117;28;137;115;43;ND;ND;ND
169;2018-07-02;9:00;134;6;100;116;ND;ND;ND;ND
169;2018-07-02;11:00;62;17;118;ND;24;ND;ND;ND
169;2018-07-02;13:00;6;32;201;ND;44;ND;ND;ND
169;2018-07-02;15:00;15;5;ND;ND;ND;ND;ND;ND
170;2018-07-02;17:00;105;17;63;16;ND;24;ND;18
170;2018-07-02;19:00;50;36;289;17;ND;108;ND;21
170;2018-07-02;21:00;34;38;293;13;61;48;ND;24
170;2018-07-02;23:00;10;20;179;20;50;41;ND;25
170;2018-07-02;1:00;92;4;184;26;ND;65;ND;23
170;2018-07-02;3:00;30;19;154;39;38;ND;ND;22
170;2018-07-02;5:00;147;0;139;64;43;ND;ND;23
170;2018-07-02;7:00;18;17;111;77;29;ND;ND;23
170;2018-07-02;9:00;97;29;93;113;21;ND;ND;42
170;2018-07-02;11:00;5;13;84;109;ND;33;ND;53
170;2018-07-02;13:00;99;14;61;97;ND;27;ND;ND
170;2018-07-02;15:00;29;17;ND;ND;ND;38;ND;ND
170;2018-07-03;17:00;6;5;ND;ND;ND;ND;ND;ND
171;2018-07-03;21:00;ND;ND;ND;ND;ND;ND;ND;ND
171;2018-07-03;23:00;ND;ND;74;24;22;ND;ND;19
171;2018-07-03;1:00;143;39;60;30;32;ND;ND;24
171;2018-07-03;3:00;50;14;89;42;31;31;ND;25
171;2018-07-03;5:00;61;6;115;53;44;38;ND;26
171;2018-07-04;7:00;2;15;93;76;35;33;ND;29
171;2018-07-04;9:00;61;10;75;67;30;29;ND;31
171;2018-07-04;11:00;40;24;63;79;30;29;ND;30
171;2018-07-04;13:00;36;28;44;108;44;41;ND;ND
171;2018-07-04;15:00;12;33;142;98;ND;36;ND;40
171;2018-07-04;17:00;79;32;110;ND;48;ND;ND;41
171;2018-07-04;19:00;20;4;ND;ND;122;ND;ND;35
171;2018-07-04;21:00;56;26;ND;ND;ND;ND;ND;ND
172;2018-07-05;1:00;ND;ND;69;25;43;ND;ND;ND
172;2018-07-05;3:00;ND;ND;88;33;34;18;ND;18
172;2018-07-05;5:00;40;40;89;49;46;21;ND;17
172;2018-07-05;6:00;24;32;ND;ND;ND;ND;ND;ND
172;2018-07-05;7:00;118;35;97;91;22;18;ND;ND
172;2018-07-05;9:00;81;36;ND;ND;ND;ND;ND;ND
172;2018-07-05;11:00;134;29;85;142;ND;37;ND;22
172;2018-07-05;13:00;58;16;48;257;ND;34;ND;ND
172;2018-07-05;15:00;7;24;111;158;ND;33;ND;ND
172;2018-07-05;17:00;41;16;129;88;36;30;ND;ND
172;2018-07-05;19:00;16;14;178;59;29;ND;ND;ND
172;2018-07-05;21:00;133;26;ND;ND;26;ND;ND;26
172;2018-07-05;23:00;92;20;131;ND;18;ND;ND;18
