Fecha/Hora;Concentración de licor pesado real (%);Frecuencia Triplex A (osc/min);Frecuencia Triplex B (osc/min);Frecuencia Triplex D (osc/min);Flujo votator A (kg gelatina/h);Flujo votator B (kg gelatina/h);Flujo votator D (kg gelatina/h);;;;
7/8/2020 11:00:00 PM;27;21;21;26;181,8;176,6;218,65;;;;
7/9/2020 12:00:00 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/9/2020 1:00:53 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/9/2020 1:02:21 AM;27,5;19,5;19,5;24,5;172,32;167,03;209,85;;;;
7/9/2020 2:01:05 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/9/2020 2:28:41 AM;27,5;19,5;19,5;24,5;172,32;167,03;209,85;;;;
7/9/2020 3:00:00 AM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/9/2020 3:16:37 AM;27,1;19,5;19,5;24,5;169,81;164,6;206,8;;;;
7/9/2020 4:02:36 AM;27,35;21;21;26;184,15;178,89;221,49;;;;
7/9/2020 4:11:19 AM;27,9;20;20;25;179,17;173,8;217,25;;;;
7/9/2020 5:00:00 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/9/2020 5:08:49 AM;27,5;20;20;25;176,6;171,31;214,14;;;;
7/9/2020 5:43:27 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/9/2020 6:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/9/2020 7:02:52 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/9/2020 8:18:29 AM;27,1;19,5;19,5;24,5;169,81;164,6;206,8;;;;
7/9/2020 9:13:22 AM;27,2;19,5;19,5;24,5;170,44;165,2;207,56;;;;
7/9/2020 10:15:57 AM;27,3;19,5;19,5;24,5;171,07;165,81;208,33;;;;
7/9/2020 10:56:56 AM;27,2;19,5;19,5;24,5;170,44;165,2;207,56;;;;
7/9/2020 11:47:37 AM;27,2;19,5;19,5;24,5;170,44;165,2;207,56;;;;
7/9/2020 7:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/9/2020 8:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/9/2020 9:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/9/2020 10:00:00 PM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/9/2020 11:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/10/2020 12:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/10/2020 1:00:00 AM;28,7;21;21;26;193,24;187,72;232,42;;;;
7/10/2020 2:04:18 AM;28,8;21;21;26;193,92;188,38;233,23;;;;
7/10/2020 3:07:47 AM;28,7;21;21;26;193,24;187,72;232,42;;;;
7/10/2020 4:00:21 AM;24,6;21;21;26;165,64;160,91;199,22;;;;
7/10/2020 5:09:03 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/10/2020 6:00:00 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/10/2020 6:14:25 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/10/2020 7:00:00 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/10/2020 7:05:14 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/10/2020 7:55:39 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/10/2020 8:00:00 AM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/10/2020 9:00:00 AM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/10/2020 9:03:42 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/10/2020 9:53:00 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/10/2020 10:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/10/2020 10:44:51 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/10/2020 11:00:00 AM;28,6;21;21;26;192,57;187,07;231,61;;;;
7/10/2020 11:49:46 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/10/2020 12:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/10/2020 1:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/10/2020 2:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/10/2020 3:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/10/2020 4:00:00 PM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/10/2020 5:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/11/2020 2:12:03 AM;29,2;21;21;26;196,61;190,99;236,47;;;;
7/11/2020 2:58:55 AM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/11/2020 3:49:01 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/11/2020 4:57:03 AM;28,5;21;21;26;191,9;186,42;230,8;;;;
7/11/2020 6:21:39 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/11/2020 7:06:32 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/11/2020 8:01:06 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/11/2020 9:06:27 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/11/2020 9:53:39 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/11/2020 10:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/11/2020 10:56:45 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/11/2020 11:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/11/2020 12:00:00 PM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/11/2020 12:53:33 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/11/2020 1:00:00 PM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/11/2020 2:00:00 PM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/11/2020 3:00:00 PM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/11/2020 4:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/11/2020 5:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/12/2020 1:08:50 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/12/2020 1:52:23 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/12/2020 2:55:41 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/12/2020 4:13:07 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/12/2020 5:11:57 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/12/2020 6:00:00 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/12/2020 6:22:05 AM;26,7;18,5;18,5;24;158,99;153,85;199,59;;;;
7/12/2020 7:00:00 AM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/12/2020 7:24:34 AM;27,9;19,5;19,5;24;174,82;169,46;208,56;;;;
7/12/2020 8:00:00 AM;26,5;21;21;26;178,43;173,33;214,6;;;;
7/12/2020 8:04:11 AM;28;20;20;25;179,81;174,42;218,03;;;;
7/12/2020 9:00:00 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/12/2020 9:04:13 AM;27,9;20;20;26;179,17;173,8;225,94;;;;
7/12/2020 9:58:02 AM;27,8;20,5;20,5;25,5;182,85;177,51;220,8;;;;
7/12/2020 10:00:00 AM;23;18;18;20;133,38;128,95;143,28;;;;
7/12/2020 11:13:03 AM;27,6;20,5;20,5;25,5;181,54;176,23;219,21;;;;
7/12/2020 12:00:00 PM;27,8;18;18;20;161,21;155,86;173,18;;;;
7/12/2020 12:00:33 PM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/12/2020 1:00:00 PM;27,2;18;18;20;157,73;152,5;169,44;;;;
7/12/2020 2:00:00 PM;26,7;21;21;26;179,78;174,64;216,22;;;;
7/12/2020 3:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/13/2020 1:07:15 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/13/2020 1:57:33 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/13/2020 2:53:43 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/13/2020 4:07:23 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/13/2020 5:11:02 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/13/2020 6:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/13/2020 7:00:00 AM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/13/2020 8:00:00 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/13/2020 9:00:00 AM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/13/2020 10:00:00 AM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/13/2020 12:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/13/2020 12:25:21 PM;27,5;20,5;20,5;25,5;180,88;175,59;218,42;;;;
7/13/2020 1:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/13/2020 3:00:00 PM;25,8;21;21;26;173,72;168,76;208,94;;;;
7/13/2020 4:00:00 PM;28,6;21;21;26;192,57;187,07;231,61;;;;
7/13/2020 5:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/13/2020 6:00:00 PM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/13/2020 7:00:00 PM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/13/2020 8:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/13/2020 9:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/13/2020 10:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/13/2020 11:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/14/2020 12:00:00 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/14/2020 1:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/14/2020 2:00:00 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/14/2020 3:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/14/2020 4:00:00 AM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/14/2020 5:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/14/2020 11:00:00 AM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/14/2020 12:00:00 PM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/14/2020 1:00:00 PM;27;21;21;26;181,8;176,6;218,65;;;;
7/14/2020 2:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/14/2020 2:00:00 PM;26,8;21;21;26;180,45;175,3;217,03;;;;
7/14/2020 3:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/14/2020 4:00:00 PM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/14/2020 5:00:00 PM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/14/2020 6:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/14/2020 7:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/14/2020 8:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/14/2020 9:00:00 PM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/14/2020 10:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/14/2020 11:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/15/2020 12:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/15/2020 1:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/15/2020 2:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 3:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/15/2020 4:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 5:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/15/2020 6:00:39 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 7:06:17 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/15/2020 8:10:25 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 9:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 10:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/15/2020 11:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/15/2020 12:00:00 PM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/15/2020 1:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 2:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/15/2020 3:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/15/2020 4:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/15/2020 5:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/15/2020 6:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/15/2020 7:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/15/2020 8:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/15/2020 9:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/15/2020 10:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/15/2020 11:00:00 PM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/16/2020 12:00:00 AM;35;21;21;26;235,66;228,93;283,44;;;;
7/16/2020 1:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/16/2020 1:22:23 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 1:53:30 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 2:52:27 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 3:00:00 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/16/2020 3:57:45 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/16/2020 4:00:00 AM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/16/2020 4:50:55 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/16/2020 5:00:00 AM;28,13;21;21;26;189,4;184;227,8;;;;
7/16/2020 5:45:11 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 6:00:00 AM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/16/2020 6:11:58 AM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/16/2020 7:07:59 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 8:04:42 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 9:07:15 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 10:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/16/2020 11:00:00 AM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/16/2020 12:16:24 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/16/2020 7:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/16/2020 8:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/16/2020 9:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/16/2020 10:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/16/2020 11:00:00 PM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/17/2020 12:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/17/2020 1:00:00 AM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/17/2020 1:16:58 AM;28,4;0;21;26;5,53;185,76;229,99;;;;
7/17/2020 2:00:14 AM;28,5;21;21;26;191,9;186,42;230,8;;;;
7/17/2020 2:04:29 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/17/2020 2:55:24 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/17/2020 3:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/17/2020 3:57:51 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/17/2020 4:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/17/2020 5:00:00 AM;28,6;21;21;26;192,57;187,07;231,61;;;;
7/17/2020 5:03:58 AM;28,3;0;21;26;5,51;185,11;229,18;;;;
7/17/2020 5:46:54 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/17/2020 6:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/17/2020 7:01:40 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/17/2020 8:00:17 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/17/2020 8:58:35 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/17/2020 9:56:17 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/17/2020 10:52:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/17/2020 11:49:40 AM;28,1;0;21;26;5,47;183,8;227,56;;;;
7/17/2020 7:00:00 PM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/17/2020 8:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/17/2020 9:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/17/2020 10:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/17/2020 11:00:00 PM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/18/2020 12:00:00 AM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/18/2020 1:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/18/2020 2:00:00 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/18/2020 3:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/18/2020 4:11:24 AM;26,5;21;21;26;178,43;173,33;214,6;;;;
7/18/2020 5:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/18/2020 11:00:00 AM;27,4;18;20;26;158,89;170,69;221,89;;;;
7/18/2020 12:00:00 PM;27,1;20,5;20,5;26;178,25;173,04;219,46;;;;
7/18/2020 1:00:00 PM;27,1;20,5;20,5;26;178,25;173,04;219,46;;;;
7/18/2020 2:00:00 PM;27,4;20,5;20,5;26;180,22;174,95;221,89;;;;
7/18/2020 3:00:00 PM;27,3;20,5;20,5;26;179,57;174,32;221,08;;;;
7/18/2020 4:00:00 PM;27,3;20,5;20,5;26;179,57;174,32;221,08;;;;
7/18/2020 5:00:00 PM;27,4;21;21;26;184,49;179,22;221,89;;;;
7/18/2020 5:00:00 PM;28,4;21;21;0;191,22;185,76;0;;;;
7/18/2020 6:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/18/2020 7:00:00 PM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/18/2020 8:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/18/2020 9:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/18/2020 10:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/18/2020 11:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/19/2020 12:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/19/2020 1:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/19/2020 2:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/19/2020 3:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/19/2020 4:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/19/2020 5:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/19/2020 6:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/19/2020 7:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/19/2020 8:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/19/2020 9:00:00 AM;27,8;21;21;46;187,18;181,84;398,31;;;;
7/19/2020 10:00:00 AM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/19/2020 11:00:00 AM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/19/2020 12:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/19/2020 1:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/19/2020 2:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/19/2020 3:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/19/2020 4:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/19/2020 5:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/19/2020 6:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/19/2020 7:00:00 PM;28,5;21;21;26;191,9;186,42;230,8;;;;
7/19/2020 8:00:00 PM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/19/2020 9:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/19/2020 10:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/19/2020 11:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/20/2020 12:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 1:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/20/2020 2:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 3:00:00 AM;28,4;21;21;26;191,22;185,76;229,99;;;;
7/20/2020 4:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 5:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/20/2020 6:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/20/2020 7:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 8:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/20/2020 9:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 10:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 11:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 12:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/20/2020 1:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/20/2020 2:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/20/2020 3:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/20/2020 4:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/20/2020 5:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/20/2020 6:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/20/2020 7:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/20/2020 8:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/20/2020 9:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/20/2020 10:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/20/2020 11:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/21/2020 12:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/21/2020 1:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/21/2020 2:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/21/2020 3:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/21/2020 4:00:00 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/21/2020 5:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/21/2020 12:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/21/2020 1:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/21/2020 2:00:00 PM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/21/2020 3:00:00 PM;27,3;21;21;26;183,82;178,57;221,08;;;;
7/21/2020 4:00:00 PM;27,1;21;21;26;182,47;177,26;219,46;;;;
7/21/2020 5:00:00 PM;27;21;21;26;181,8;176,6;218,65;;;;
7/21/2020 6:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/21/2020 7:00:00 PM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/21/2020 8:00:00 PM;27,5;21;21;26;185,16;179,88;222,7;;;;
7/21/2020 9:00:00 PM;27,2;21;21;26;183,14;177,91;220,27;;;;
7/21/2020 10:00:00 PM;27,7;21;21;26;186,51;181,18;224,32;;;;
7/21/2020 11:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/22/2020 12:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/22/2020 1:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/22/2020 2:00:00 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/22/2020 3:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/22/2020 4:00:00 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/22/2020 5:00:00 AM;28,2;21;21;26;189,88;184,45;228,37;;;;
7/22/2020 6:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/22/2020 6:00:07 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/22/2020 7:00:00 AM;27,9;20;20;25;179,17;173,8;217,25;;;;
7/22/2020 8:00:00 AM;27,8;20;20;25;178,53;173,18;216,47;;;;
7/22/2020 9:00:00 AM;28,1;20;20;25;180,45;175,05;218,81;;;;
7/22/2020 10:00:53 AM;27,4;20;20;25;175,96;170,69;213,36;;;;
7/22/2020 11:10:37 AM;28,2;20;20;25;181,09;175,67;219,59;;;;
7/22/2020 12:00:00 PM;28,6;20;20;25;183,66;178,16;222,7;;;;
7/22/2020 1:00:00 PM;28,4;20;20;25;182,38;176,92;221,15;;;;
7/22/2020 2:00:00 PM;28;20;20;25;179,81;174,42;218,03;;;;
7/22/2020 3:00:00 PM;28,1;20;20;25;180,45;175,05;218,81;;;;
7/22/2020 4:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/22/2020 5:00:00 PM;27,6;21;21;26;185,84;180,53;223,51;;;;
7/22/2020 7:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/22/2020 8:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/22/2020 9:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/22/2020 10:00:00 PM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/22/2020 10:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/22/2020 11:00:00 PM;28;21;21;26;188,53;183,15;226,75;;;;
7/23/2020 12:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/23/2020 1:00:00 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/23/2020 2:00:00 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/23/2020 3:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/23/2020 4:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/23/2020 5:00:00 AM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/23/2020 6:00:01 AM;28,3;21;21;26;190,55;185,11;229,18;;;;
7/23/2020 6:59:22 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/23/2020 8:04:58 AM;27,8;21;21;26;187,18;181,84;225,13;;;;
7/23/2020 9:00:00 AM;28;21;21;26;188,53;183,15;226,75;;;;
7/23/2020 11:08:21 AM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/23/2020 12:00:00 PM;28,1;21;21;26;189,2;183,8;227,56;;;;
7/23/2020 1:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/23/2020 2:00:00 PM;27,9;21;21;26;187,86;182,49;225,94;;;;
7/23/2020 3:00:00 PM;28,2;21;21;26;189,88;184,45;228,37;;;;
